n,Length to reach n,check
8129,40,True
8130,128,True
8131,128,True
8132,115,True
8133,115,True
8134,115,True
8135,66,True
8136,159,True
8137,159,True
8138,159,True
8139,115,True
8140,159,True
8141,159,True
8142,159,True
8143,159,True
8144,53,True
8145,159,True
8146,97,True
8147,97,True
8148,53,True
8149,53,True
8150,159,True
8151,159,True
8152,66,True
8153,115,True
8154,66,True
8155,128,True
8156,66,True
8157,66,True
8158,66,True
8159,66,True
8160,53,True
8161,177,True
8162,53,True
8163,53,True
8164,66,True
8165,66,True
8166,66,True
8167,159,True
8168,53,True
8169,66,True
8170,53,True
8171,97,True
8172,159,True
8173,159,True
8174,159,True
8175,146,True
8176,66,True
8177,53,True
8178,66,True
8179,66,True
8180,66,True
8181,66,True
8182,128,True
8183,128,True
8184,66,True
8185,128,True
8186,66,True
8187,128,True
8188,159,True
8189,159,True
8190,159,True
8191,159,True
8192,14,True
8193,53,True
8194,115,True
8195,115,True
8196,159,True
8197,159,True
8198,159,True
8199,115,True
8200,40,True
8201,115,True
8202,40,True
8203,159,True
8204,40,True
8205,40,True
8206,159,True
8207,159,True
8208,40,True
8209,40,True
8210,159,True
8211,159,True
8212,40,True
8213,40,True
8214,40,True
8215,40,True
8216,40,True
8217,159,True
8218,40,True
8219,190,True
8220,40,True
8221,40,True
8222,40,True
8223,190,True
8224,128,True
8225,115,True
8226,40,True
8227,40,True
8228,115,True
8229,115,True
8230,115,True
8231,53,True
8232,128,True
8233,146,True
8234,128,True
8235,115,True
8236,40,True
8237,40,True
8238,40,True
8239,159,True
8240,128,True
8241,66,True
8242,66,True
8243,66,True
8244,128,True
8245,128,True
8246,97,True
8247,97,True
8248,40,True
8249,66,True
8250,40,True
8251,66,True
8252,40,True
8253,40,True
8254,172,True
8255,172,True
8256,128,True
8257,190,True
8258,190,True
8259,190,True
8260,128,True
8261,128,True
8262,128,True
8263,159,True
8264,159,True
8265,141,True
8266,159,True
8267,128,True
8268,159,True
8269,159,True
8270,97,True
8271,97,True
8272,128,True
8273,159,True
8274,97,True
8275,97,True
8276,128,True
8277,128,True
8278,159,True
8279,159,True
8280,128,True
8281,159,True
8282,128,True
8283,97,True
8284,128,True
8285,128,True
8286,66,True
8287,66,True
8288,128,True
8289,115,True
8290,40,True
8291,40,True
8292,40,True
8293,40,True
8294,40,True
8295,97,True
8296,128,True
8297,40,True
8298,128,True
8299,159,True
8300,97,True
8301,97,True
8302,97,True
8303,128,True
8304,66,True
8305,128,True
8306,66,True
8307,66,True
8308,66,True
8309,66,True
8310,66,True
8311,66,True
8312,66,True
8313,190,True
8314,66,True
8315,203,True
8316,53,True
8317,53,True
8318,53,True
8319,89,True
8320,35,True
8321,53,True
8322,66,True
8323,66,True
8324,66,True
8325,66,True
8326,66,True
8327,66,True
8328,128,True
8329,190,True
8330,128,True
8331,159,True
8332,128,True
8333,128,True
8334,115,True
8335,115,True
8336,128,True
8337,159,True
8338,159,True
8339,159,True
8340,128,True
8341,128,True
8342,128,True
8343,128,True
8344,128,True
8345,115,True
8346,128,True
8347,66,True
8348,115,True
8349,115,True
8350,115,True
8351,234,True
8352,35,True
8353,89,True
8354,128,True
8355,128,True
8356,66,True
8357,66,True
8358,66,True
8359,141,True
8360,35,True
8361,115,True
8362,35,True
8363,66,True
8364,40,True
8365,40,True
8366,40,True
8367,159,True
8368,128,True
8369,40,True
8370,40,True
8371,40,True
8372,128,True
8373,128,True
8374,66,True
8375,66,True
8376,128,True
8377,159,True
8378,128,True
8379,159,True
8380,110,True
8381,110,True
8382,110,True
8383,159,True
8384,35,True
8385,66,True
8386,66,True
8387,66,True
8388,66,True
8389,66,True
8390,66,True
8391,66,True
8392,66,True
8393,128,True
8394,66,True
8395,66,True
8396,66,True
8397,66,True
8398,66,True
8399,66,True
8400,35,True
8401,66,True
8402,66,True
8403,66,True
8404,35,True
8405,35,True
8406,66,True
8407,66,True
8408,97,True
8409,66,True
8410,97,True
8411,66,True
8412,97,True
8413,97,True
8414,110,True
8415,110,True
8416,84,True
8417,159,True
8418,35,True
8419,35,True
8420,128,True
8421,128,True
8422,128,True
8423,66,True
8424,84,True
8425,203,True
8426,84,True
8427,159,True
8428,159,True
8429,159,True
8430,159,True
8431,97,True
8432,84,True
8433,84,True
8434,58,True
8435,58,True
8436,84,True
8437,84,True
8438,159,True
8439,159,True
8440,172,True
8441,58,True
8442,172,True
8443,110,True
8444,172,True
8445,172,True
8446,159,True
8447,159,True
8448,35,True
8449,58,True
8450,58,True
8451,58,True
8452,84,True
8453,84,True
8454,84,True
8455,203,True
8456,84,True
8457,58,True
8458,84,True
8459,84,True
8460,84,True
8461,84,True
8462,40,True
8463,40,True
8464,35,True
8465,84,True
8466,203,True
8467,203,True
8468,35,True
8469,35,True
8470,58,True
8471,58,True
8472,35,True
8473,58,True
8474,35,True
8475,110,True
8476,84,True
8477,84,True
8478,84,True
8479,84,True
8480,128,True
8481,110,True
8482,110,True
8483,110,True
8484,110,True
8485,110,True
8486,110,True
8487,141,True
8488,128,True
8489,66,True
8490,128,True
8491,110,True
8492,35,True
8493,35,True
8494,35,True
8495,84,True
8496,128,True
8497,128,True
8498,128,True
8499,128,True
8500,128,True
8501,128,True
8502,84,True
8503,84,True
8504,79,True
8505,84,True
8506,79,True
8507,79,True
8508,79,True
8509,79,True
8510,203,True
8511,203,True
8512,35,True
8513,128,True
8514,40,True
8515,40,True
8516,128,True
8517,128,True
8518,128,True
8519,159,True
8520,79,True
8521,79,True
8522,79,True
8523,128,True
8524,79,True
8525,79,True
8526,128,True
8527,128,True
8528,35,True
8529,79,True
8530,172,True
8531,172,True
8532,35,True
8533,35,True
8534,128,True
8535,128,True
8536,66,True
8537,172,True
8538,66,True
8539,128,True
8540,66,True
8541,66,True
8542,172,True
8543,172,True
8544,27,True
8545,128,True
8546,66,True
8547,66,True
8548,66,True
8549,66,True
8550,66,True
8551,79,True
8552,27,True
8553,53,True
8554,27,True
8555,53,True
8556,79,True
8557,79,True
8558,79,True
8559,79,True
8560,27,True
8561,27,True
8562,128,True
8563,128,True
8564,27,True
8565,27,True
8566,128,True
8567,128,True
8568,172,True
8569,79,True
8570,172,True
8571,172,True
8572,172,True
8573,172,True
8574,128,True
8575,128,True
8576,35,True
8577,66,True
8578,79,True
8579,79,True
8580,79,True
8581,79,True
8582,79,True
8583,79,True
8584,27,True
8585,172,True
8586,27,True
8587,128,True
8588,27,True
8589,27,True
8590,79,True
8591,79,True
8592,27,True
8593,27,True
8594,27,True
8595,27,True
8596,27,True
8597,27,True
8598,66,True
8599,66,True
8600,27,True
8601,66,True
8602,27,True
8603,172,True
8604,110,True
8605,110,True
8606,110,True
8607,172,True
8608,35,True
8609,172,True
8610,79,True
8611,79,True
8612,79,True
8613,79,True
8614,79,True
8615,79,True
8616,35,True
8617,172,True
8618,35,True
8619,141,True
8620,172,True
8621,172,True
8622,172,True
8623,79,True
8624,53,True
8625,53,True
8626,53,True
8627,53,True
8628,53,True
8629,53,True
8630,128,True
8631,128,True
8632,53,True
8633,53,True
8634,53,True
8635,172,True
8636,128,True
8637,128,True
8638,128,True
8639,110,True
8640,48,True
8641,172,True
8642,172,True
8643,172,True
8644,35,True
8645,35,True
8646,35,True
8647,53,True
8648,141,True
8649,53,True
8650,141,True
8651,53,True
8652,141,True
8653,141,True
8654,172,True
8655,172,True
8656,48,True
8657,141,True
8658,53,True
8659,53,True
8660,48,True
8661,48,True
8662,128,True
8663,128,True
8664,141,True
8665,141,True
8666,141,True
8667,128,True
8668,141,True
8669,141,True
8670,66,True
8671,66,True
8672,48,True
8673,141,True
8674,48,True
8675,48,True
8676,79,True
8677,79,True
8678,79,True
8679,172,True
8680,48,True
8681,79,True
8682,48,True
8683,110,True
8684,53,True
8685,53,True
8686,53,True
8687,110,True
8688,141,True
8689,48,True
8690,53,True
8691,53,True
8692,141,True
8693,141,True
8694,185,True
8695,185,True
8696,141,True
8697,203,True
8698,141,True
8699,203,True
8700,79,True
8701,79,True
8702,79,True
8703,110,True
8704,22,True
8705,172,True
8706,141,True
8707,141,True
8708,141,True
8709,141,True
8710,141,True
8711,110,True
8712,48,True
8713,141,True
8714,48,True
8715,141,True
8716,48,True
8717,48,True
8718,172,True
8719,172,True
8720,48,True
8721,48,True
8722,141,True
8723,141,True
8724,48,True
8725,48,True
8726,141,True
8727,141,True
8728,48,True
8729,141,True
8730,48,True
8731,128,True
8732,141,True
8733,141,True
8734,141,True
8735,141,True
8736,35,True
8737,141,True
8738,48,True
8739,48,True
8740,110,True
8741,110,True
8742,110,True
8743,110,True
8744,35,True
8745,53,True
8746,35,True
8747,48,True
8748,79,True
8749,79,True
8750,79,True
8751,53,True
8752,35,True
8753,79,True
8754,79,True
8755,79,True
8756,35,True
8757,35,True
8758,216,True
8759,216,True
8760,79,True
8761,66,True
8762,79,True
8763,48,True
8764,79,True
8765,79,True
8766,79,True
8767,79,True
8768,97,True
8769,141,True
8770,141,True
8771,141,True
8772,141,True
8773,141,True
8774,141,True
8775,141,True
8776,141,True
8777,141,True
8778,141,True
8779,141,True
8780,141,True
8781,141,True
8782,172,True
8783,172,True
8784,97,True
8785,141,True
8786,141,True
8787,141,True
8788,97,True
8789,97,True
8790,128,True
8791,128,True
8792,35,True
8793,128,True
8794,35,True
8795,128,True
8796,35,True
8797,35,True
8798,102,True
8799,102,True
8800,97,True
8801,79,True
8802,141,True
8803,141,True
8804,141,True
8805,141,True
8806,141,True
8807,79,True
8808,97,True
8809,79,True
8810,97,True
8811,53,True
8812,53,True
8813,53,True
8814,53,True
8815,53,True
8816,48,True
8817,97,True
8818,79,True
8819,79,True
8820,48,True
8821,48,True
8822,48,True
8823,48,True
8824,48,True
8825,141,True
8826,48,True
8827,123,True
8828,172,True
8829,172,True
8830,172,True
8831,123,True
8832,22,True
8833,79,True
8834,97,True
8835,97,True
8836,79,True
8837,79,True
8838,79,True
8839,79,True
8840,97,True
8841,141,True
8842,97,True
8843,79,True
8844,97,True
8845,97,True
8846,79,True
8847,79,True
8848,141,True
8849,48,True
8850,48,True
8851,48,True
8852,141,True
8853,141,True
8854,97,True
8855,97,True
8856,141,True
8857,110,True
8858,141,True
8859,79,True
8860,123,True
8861,123,True
8862,123,True
8863,79,True
8864,22,True
8865,172,True
8866,141,True
8867,141,True
8868,79,True
8869,79,True
8870,79,True
8871,79,True
8872,22,True
8873,172,True
8874,22,True
8875,97,True
8876,97,True
8877,97,True
8878,97,True
8879,172,True
8880,35,True
8881,185,True
8882,185,True
8883,185,True
8884,35,True
8885,35,True
8886,97,True
8887,97,True
8888,35,True
8889,185,True
8890,35,True
8891,71,True
8892,185,True
8893,185,True
8894,185,True
8895,71,True
8896,48,True
8897,35,True
8898,71,True
8899,71,True
8900,141,True
8901,141,True
8902,141,True
8903,97,True
8904,141,True
8905,97,True
8906,141,True
8907,97,True
8908,141,True
8909,141,True
8910,97,True
8911,97,True
8912,48,True
8913,48,True
8914,48,True
8915,48,True
8916,48,True
8917,48,True
8918,48,True
8919,48,True
8920,97,True
8921,141,True
8922,97,True
8923,71,True
8924,97,True
8925,97,True
8926,48,True
8927,48,True
8928,48,True
8929,97,True
8930,48,True
8931,48,True
8932,141,True
8933,141,True
8934,141,True
8935,110,True
8936,48,True
8937,97,True
8938,48,True
8939,123,True
8940,48,True
8941,48,True
8942,48,True
8943,154,True
8944,92,True
8945,48,True
8946,97,True
8947,97,True
8948,92,True
8949,92,True
8950,141,True
8951,141,True
8952,92,True
8953,141,True
8954,92,True
8955,97,True
8956,141,True
8957,141,True
8958,141,True
8959,247,True
8960,22,True
8961,48,True
8962,48,True
8963,48,True
8964,48,True
8965,48,True
8966,48,True
8967,141,True
8968,48,True
8969,53,True
8970,48,True
8971,141,True
8972,48,True
8973,48,True
8974,48,True
8975,48,True
8976,48,True
8977,48,True
8978,92,True
8979,92,True
8980,48,True
8981,48,True
8982,185,True
8983,185,True
8984,48,True
8985,185,True
8986,48,True
8987,92,True
8988,79,True
8989,79,True
8990,79,True
8991,141,True
8992,48,True
8993,79,True
8994,48,True
8995,48,True
8996,48,True
8997,48,True
8998,48,True
8999,185,True
9000,48,True
9001,141,True
9002,48,True
9003,79,True
9004,40,True
9005,40,True
9006,40,True
9007,79,True
9008,48,True
9009,40,True
9010,40,True
9011,40,True
9012,48,True
9013,48,True
9014,92,True
9015,92,True
9016,141,True
9017,40,True
9018,141,True
9019,40,True
9020,141,True
9021,141,True
9022,154,True
9023,154,True
9024,22,True
9025,48,True
9026,185,True
9027,185,True
9028,40,True
9029,40,True
9030,40,True
9031,185,True
9032,40,True
9033,48,True
9034,40,True
9035,40,True
9036,40,True
9037,40,True
9038,92,True
9039,92,True
9040,22,True
9041,185,True
9042,185,True
9043,185,True
9044,22,True
9045,22,True
9046,92,True
9047,92,True
9048,40,True
9049,48,True
9050,40,True
9051,92,True
9052,40,True
9053,40,True
9054,40,True
9055,40,True
9056,66,True
9057,79,True
9058,66,True
9059,66,True
9060,66,True
9061,66,True
9062,66,True
9063,92,True
9064,66,True
9065,123,True
9066,66,True
9067,48,True
9068,92,True
9069,92,True
9070,92,True
9071,92,True
9072,66,True
9073,66,True
9074,66,True
9075,66,True
9076,66,True
9077,66,True
9078,185,True
9079,185,True
9080,66,True
9081,97,True
9082,66,True
9083,92,True
9084,66,True
9085,66,True
9086,185,True
9087,185,True
9088,110,True
9089,141,True
9090,141,True
9091,141,True
9092,141,True
9093,141,True
9094,141,True
9095,141,True
9096,22,True
9097,123,True
9098,22,True
9099,123,True
9100,22,True
9101,22,True
9102,185,True
9103,185,True
9104,61,True
9105,154,True
9106,154,True
9107,154,True
9108,61,True
9109,61,True
9110,61,True
9111,61,True
9112,61,True
9113,61,True
9114,61,True
9115,154,True
9116,154,True
9117,154,True
9118,154,True
9119,66,True
9120,110,True
9121,61,True
9122,61,True
9123,61,True
9124,154,True
9125,154,True
9126,154,True
9127,154,True
9128,110,True
9129,66,True
9130,110,True
9131,154,True
9132,61,True
9133,61,True
9134,61,True
9135,61,True
9136,35,True
9137,35,True
9138,35,True
9139,35,True
9140,35,True
9141,35,True
9142,61,True
9143,61,True
9144,35,True
9145,66,True
9146,35,True
9147,66,True
9148,123,True
9149,123,True
9150,123,True
9151,92,True
9152,110,True
9153,154,True
9154,154,True
9155,154,True
9156,110,True
9157,110,True
9158,110,True
9159,198,True
9160,154,True
9161,154,True
9162,154,True
9163,35,True
9164,154,True
9165,154,True
9166,92,True
9167,92,True
9168,110,True
9169,154,True
9170,154,True
9171,154,True
9172,110,True
9173,110,True
9174,123,True
9175,123,True
9176,61,True
9177,110,True
9178,61,True
9179,61,True
9180,61,True
9181,61,True
9182,172,True
9183,172,True
9184,48,True
9185,185,True
9186,110,True
9187,110,True
9188,61,True
9189,61,True
9190,61,True
9191,61,True
9192,48,True
9193,92,True
9194,48,True
9195,154,True
9196,154,True
9197,154,True
9198,154,True
9199,66,True
9200,48,True
9201,48,True
9202,61,True
9203,61,True
9204,48,True
9205,48,True
9206,123,True
9207,123,True
9208,61,True
9209,123,True
9210,61,True
9211,123,True
9212,61,True
9213,61,True
9214,154,True
9215,154,True
9216,30,True
9217,48,True
9218,48,True
9219,48,True
9220,110,True
9221,110,True
9222,110,True
9223,48,True
9224,154,True
9225,229,True
9226,154,True
9227,110,True
9228,154,True
9229,154,True
9230,92,True
9231,92,True
9232,35,True
9233,154,True
9234,110,True
9235,110,True
9236,35,True
9237,35,True
9238,154,True
9239,154,True
9240,35,True
9241,154,True
9242,35,True
9243,92,True
9244,154,True
9245,154,True
9246,154,True
9247,185,True
9248,35,True
9249,185,True
9250,35,True
9251,35,True
9252,110,True
9253,110,True
9254,110,True
9255,154,True
9256,35,True
9257,260,True
9258,35,True
9259,48,True
9260,110,True
9261,110,True
9262,110,True
9263,141,True
9264,35,True
9265,110,True
9266,110,True
9267,110,True
9268,35,True
9269,35,True
9270,92,True
9271,92,True
9272,61,True
9273,154,True
9274,61,True
9275,154,True
9276,61,True
9277,61,True
9278,92,True
9279,92,True
9280,123,True
9281,61,True
9282,61,True
9283,61,True
9284,35,True
9285,35,True
9286,35,True
9287,167,True
9288,185,True
9289,92,True
9290,185,True
9291,35,True
9292,185,True
9293,185,True
9294,61,True
9295,61,True
9296,123,True
9297,185,True
9298,136,True
9299,136,True
9300,123,True
9301,123,True
9302,35,True
9303,35,True
9304,154,True
9305,92,True
9306,154,True
9307,92,True
9308,154,True
9309,154,True
9310,92,True
9311,92,True
9312,123,True
9313,110,True
9314,154,True
9315,154,True
9316,154,True
9317,154,True
9318,154,True
9319,92,True
9320,123,True
9321,61,True
9322,123,True
9323,61,True
9324,110,True
9325,110,True
9326,110,True
9327,92,True
9328,35,True
9329,123,True
9330,136,True
9331,136,True
9332,35,True
9333,35,True
9334,35,True
9335,35,True
9336,35,True
9337,154,True
9338,35,True
9339,154,True
9340,92,True
9341,92,True
9342,92,True
9343,61,True
9344,123,True
9345,185,True
9346,61,True
9347,61,True
9348,61,True
9349,61,True
9350,61,True
9351,110,True
9352,61,True
9353,185,True
9354,61,True
9355,198,True
9356,61,True
9357,61,True
9358,48,True
9359,48,True
9360,61,True
9361,48,True
9362,48,True
9363,48,True
9364,61,True
9365,61,True
9366,61,True
9367,61,True
9368,61,True
9369,61,True
9370,61,True
9371,185,True
9372,154,True
9373,154,True
9374,154,True
9375,48,True
9376,123,True
9377,110,True
9378,154,True
9379,154,True
9380,154,True
9381,154,True
9382,154,True
9383,110,True
9384,123,True
9385,84,True
9386,123,True
9387,61,True
9388,110,True
9389,110,True
9390,110,True
9391,61,True
9392,123,True
9393,110,True
9394,110,True
9395,110,True
9396,123,True
9397,123,True
9398,84,True
9399,84,True
9400,123,True
9401,61,True
9402,123,True
9403,61,True
9404,61,True
9405,61,True
9406,61,True
9407,110,True
9408,123,True
9409,61,True
9410,61,True
9411,61,True
9412,35,True
9413,35,True
9414,35,True
9415,61,True
9416,35,True
9417,105,True
9418,35,True
9419,105,True
9420,35,True
9421,35,True
9422,61,True
9423,61,True
9424,123,True
9425,154,True
9426,154,True
9427,154,True
9428,123,True
9429,123,True
9430,105,True
9431,105,True
9432,61,True
9433,35,True
9434,61,True
9435,154,True
9436,61,True
9437,61,True
9438,105,True
9439,105,True
9440,61,True
9441,105,True
9442,123,True
9443,123,True
9444,61,True
9445,61,True
9446,61,True
9447,154,True
9448,61,True
9449,61,True
9450,61,True
9451,154,True
9452,61,True
9453,61,True
9454,61,True
9455,154,True
9456,61,True
9457,61,True
9458,61,True
9459,61,True
9460,61,True
9461,61,True
9462,61,True
9463,61,True
9464,92,True
9465,61,True
9466,92,True
9467,105,True
9468,92,True
9469,92,True
9470,154,True
9471,154,True
9472,30,True
9473,61,True
9474,61,True
9475,61,True
9476,123,True
9477,123,True
9478,123,True
9479,198,True
9480,154,True
9481,154,True
9482,154,True
9483,53,True
9484,154,True
9485,154,True
9486,61,True
9487,61,True
9488,79,True
9489,154,True
9490,53,True
9491,53,True
9492,79,True
9493,79,True
9494,154,True
9495,154,True
9496,79,True
9497,53,True
9498,79,True
9499,105,True
9500,167,True
9501,167,True
9502,167,True
9503,154,True
9504,79,True
9505,123,True
9506,53,True
9507,53,True
9508,53,True
9509,53,True
9510,53,True
9511,53,True
9512,79,True
9513,198,True
9514,79,True
9515,53,True
9516,79,True
9517,79,True
9518,79,True
9519,105,True
9520,79,True
9521,35,True
9522,35,True
9523,35,True
9524,79,True
9525,79,True
9526,198,True
9527,198,True
9528,53,True
9529,105,True
9530,53,True
9531,79,True
9532,53,True
9533,53,True
9534,105,True
9535,105,True
9536,30,True
9537,79,True
9538,79,True
9539,79,True
9540,105,True
9541,105,True
9542,105,True
9543,53,True
9544,105,True
9545,79,True
9546,105,True
9547,105,True
9548,105,True
9549,105,True
9550,61,True
9551,61,True
9552,30,True
9553,105,True
9554,105,True
9555,105,True
9556,30,True
9557,30,True
9558,79,True
9559,79,True
9560,123,True
9561,79,True
9562,123,True
9563,198,True
9564,123,True
9565,123,True
9566,79,True
9567,79,True
9568,123,True
9569,79,True
9570,74,True
9571,74,True
9572,74,True
9573,74,True
9574,74,True
9575,198,True
9576,123,True
9577,154,True
9578,123,True
9579,154,True
9580,35,True
9581,35,True
9582,35,True
9583,136,True
9584,123,True
9585,123,True
9586,74,True
9587,74,True
9588,123,True
9589,123,True
9590,167,True
9591,167,True
9592,74,True
9593,123,True
9594,74,True
9595,74,True
9596,74,True
9597,74,True
9598,167,True
9599,167,True
9600,22,True
9601,167,True
9602,123,True
9603,123,True
9604,167,True
9605,167,True
9606,167,True
9607,123,True
9608,61,True
9609,74,True
9610,61,True
9611,167,True
9612,61,True
9613,61,True
9614,123,True
9615,123,True
9616,61,True
9617,48,True
9618,48,True
9619,48,True
9620,61,True
9621,61,True
9622,48,True
9623,48,True
9624,61,True
9625,48,True
9626,61,True
9627,48,True
9628,74,True
9629,74,True
9630,74,True
9631,159,True
9632,22,True
9633,48,True
9634,123,True
9635,123,True
9636,123,True
9637,123,True
9638,123,True
9639,136,True
9640,22,True
9641,74,True
9642,22,True
9643,167,True
9644,167,True
9645,167,True
9646,167,True
9647,123,True
9648,74,True
9649,61,True
9650,61,True
9651,61,True
9652,74,True
9653,74,True
9654,105,True
9655,105,True
9656,74,True
9657,61,True
9658,74,True
9659,167,True
9660,123,True
9661,123,True
9662,123,True
9663,185,True
9664,22,True
9665,74,True
9666,74,True
9667,74,True
9668,22,True
9669,22,True
9670,22,True
9671,74,True
9672,61,True
9673,61,True
9674,61,True
9675,74,True
9676,61,True
9677,61,True
9678,167,True
9679,167,True
9680,22,True
9681,61,True
9682,105,True
9683,105,True
9684,22,True
9685,22,True
9686,167,True
9687,167,True
9688,74,True
9689,74,True
9690,74,True
9691,61,True
9692,74,True
9693,74,True
9694,167,True
9695,167,True
9696,48,True
9697,136,True
9698,22,True
9699,22,True
9700,167,True
9701,167,True
9702,167,True
9703,136,True
9704,48,True
9705,180,True
9706,48,True
9707,167,True
9708,123,True
9709,123,True
9710,123,True
9711,61,True
9712,48,True
9713,48,True
9714,167,True
9715,167,True
9716,48,True
9717,48,True
9718,123,True
9719,123,True
9720,167,True
9721,167,True
9722,167,True
9723,105,True
9724,167,True
9725,167,True
9726,92,True
9727,92,True
9728,30,True
9729,167,True
9730,48,True
9731,48,True
9732,48,True
9733,48,True
9734,48,True
9735,48,True
9736,136,True
9737,167,True
9738,136,True
9739,48,True
9740,136,True
9741,136,True
9742,48,True
9743,48,True
9744,136,True
9745,136,True
9746,123,True
9747,123,True
9748,136,True
9749,136,True
9750,123,True
9751,123,True
9752,136,True
9753,123,True
9754,136,True
9755,61,True
9756,136,True
9757,136,True
9758,136,True
9759,154,True
9760,43,True
9761,48,True
9762,136,True
9763,136,True
9764,74,True
9765,74,True
9766,74,True
9767,74,True
9768,43,True
9769,105,True
9770,43,True
9771,136,True
9772,48,True
9773,48,True
9774,48,True
9775,154,True
9776,43,True
9777,48,True
9778,48,True
9779,48,True
9780,43,True
9781,43,True
9782,180,True
9783,180,True
9784,136,True
9785,198,True
9786,136,True
9787,198,True
9788,136,True
9789,136,True
9790,74,True
9791,74,True
9792,43,True
9793,167,True
9794,167,True
9795,167,True
9796,136,True
9797,136,True
9798,136,True
9799,48,True
9800,136,True
9801,105,True
9802,136,True
9803,136,True
9804,136,True
9805,136,True
9806,105,True
9807,105,True
9808,43,True
9809,167,True
9810,167,True
9811,167,True
9812,43,True
9813,43,True
9814,136,True
9815,136,True
9816,136,True
9817,136,True
9818,136,True
9819,74,True
9820,136,True
9821,136,True
9822,123,True
9823,123,True
9824,43,True
9825,48,True
9826,136,True
9827,136,True
9828,136,True
9829,136,True
9830,136,True
9831,105,True
9832,43,True
9833,48,True
9834,43,True
9835,167,True
9836,105,True
9837,105,True
9838,105,True
9839,48,True
9840,74,True
9841,43,True
9842,74,True
9843,74,True
9844,74,True
9845,74,True
9846,74,True
9847,74,True
9848,74,True
9849,74,True
9850,74,True
9851,74,True
9852,211,True
9853,211,True
9854,211,True
9855,97,True
9856,30,True
9857,61,True
9858,43,True
9859,43,True
9860,74,True
9861,74,True
9862,74,True
9863,74,True
9864,136,True
9865,97,True
9866,136,True
9867,74,True
9868,136,True
9869,136,True
9870,198,True
9871,198,True
9872,136,True
9873,136,True
9874,136,True
9875,136,True
9876,136,True
9877,136,True
9878,136,True
9879,136,True
9880,136,True
9881,167,True
9882,136,True
9883,167,True
9884,136,True
9885,136,True
9886,136,True
9887,242,True
9888,30,True
9889,123,True
9890,123,True
9891,123,True
9892,123,True
9893,123,True
9894,123,True
9895,123,True
9896,30,True
9897,242,True
9898,30,True
9899,97,True
9900,74,True
9901,74,True
9902,74,True
9903,74,True
9904,136,True
9905,43,True
9906,43,True
9907,43,True
9908,136,True
9909,136,True
9910,74,True
9911,74,True
9912,136,True
9913,48,True
9914,136,True
9915,48,True
9916,48,True
9917,48,True
9918,48,True
9919,149,True
9920,92,True
9921,136,True
9922,74,True
9923,74,True
9924,43,True
9925,43,True
9926,43,True
9927,136,True
9928,43,True
9929,136,True
9930,43,True
9931,118,True
9932,43,True
9933,43,True
9934,167,True
9935,167,True
9936,92,True
9937,74,True
9938,74,True
9939,74,True
9940,92,True
9941,92,True
9942,74,True
9943,74,True
9944,74,True
9945,74,True
9946,74,True
9947,136,True
9948,74,True
9949,74,True
9950,74,True
9951,74,True
9952,92,True
9953,74,True
9954,92,True
9955,92,True
9956,43,True
9957,43,True
9958,43,True
9959,74,True
9960,92,True
9961,74,True
9962,92,True
9963,74,True
9964,105,True
9965,105,True
9966,105,True
9967,74,True
9968,136,True
9969,92,True
9970,118,True
9971,118,True
9972,136,True
9973,136,True
9974,167,True
9975,167,True
9976,136,True
9977,43,True
9978,136,True
9979,74,True
9980,74,True
9981,74,True
9982,74,True
9983,167,True
9984,43,True
9985,92,True
9986,167,True
9987,167,True
9988,92,True
9989,92,True
9990,92,True
9991,167,True
9992,180,True
9993,74,True
9994,180,True
9995,66,True
9996,180,True
9997,180,True
9998,92,True
9999,92,True
